country,isocode,ison,region,language,date,id,wgt,patience,risktaking,posrecip,negrecip,altruism,trust,subj_math_skills,female,age
India,IND,356,Tamil Nadu,Tamil,9-Jun-12,7.20E+12,2.681690554,2.1254377,-0.14646633,-1.9225723,-0.044338327,-0.91830993,0.22111349,5,0,65
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,0.380180803,1.9075407,-0.45674726,-1.9225723,-0.04479013,-0.53315699,0.22111349,5,1,38
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,0.850446412,2.0350785,-0.20542303,-1.9225723,0.077477202,-1.1477915,-0.14354669,4,1,27
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,0.901016139,1.9075407,-0.20542303,-1.6249152,0.077703096,-0.53315699,-0.14354669,4,0,32
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,2.180726974,2.0350785,-0.20542303,-1.6249152,0.19951864,-0.53315699,0.22111349,4,1,70
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,0.901016139,1.7268224,0.045901209,-1.9225723,-0.14050497,-0.070168316,0.22111349,7,0,26
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,0.335750326,1.8543601,-0.20542303,-1.9225723,0.22516751,-0.37748557,-0.14354669,7,0,35
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,1.002653581,1.9075407,-0.38229316,-1.6249152,0.10380379,-0.99211997,0.22111349,5,0,18
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,1.117482715,1.6364632,-0.6336174,-1.6249152,0.22584523,-0.63043642,0.58577365,6,0,40
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,1.504797902,1.9075407,-0.69257408,-0.96175116,0.22516751,0.1593132,-0.87286705,7,0,45
India,IND,356,Tamil Nadu,Tamil,8-Jun-12,7.20E+12,1.453817983,1.9075407,0.20727389,-1.6927652,0.077703096,-0.68882841,0.58577365,6,1,65
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,1.439884905,-0.13354234,-0.26437974,-0.96175116,0.52145177,0.00364177,-1.9668475,0,0,50
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,1.130821437,-0.40569153,-1.313136,-0.96175116,-0.80268753,0.036674209,-1.9668475,0,1,30
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,2.681690554,-0.87600875,-1.4465469,-1.3272581,0.5736531,-0.99614573,-1.9668475,0,1,17
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,1.356309826,1.1686649,0.1638146,0.29672706,1.0876937,0.23714891,-0.14354669,0,0,25
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,1.019303289,,-1.5644603,-1.1554312,-0.77636099,-0.29688108,-1.9668475,0,1,50
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.964825112,-0.78723294,-1.8682512,-0.66409415,-1.0463187,-0.57207489,-1.2375273,3,1,58
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.564975992,1.6948179,1.0357007,0.66223413,0.93977743,0.31901029,-0.14354669,7,0,19
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.264100617,,-1.0618118,-1.1554312,,,-1.9668475,1,0,34
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.320452456,0.82367337,1.0357007,0.066919953,1.0615929,-0.070168316,-0.87286705,7,0,18
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.264100617,,-0.47572193,-0.29858708,-0.28864709,-0.61099267,-1.9668475,5,0,30
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,2.666416478,1.4368283,-1.1952226,-1.1554312,-0.50587136,,-1.2375273,0,0,22
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,1.85364927,1.4237403,0.53305227,0.36457703,0.66936797,-0.070168316,-0.14354669,,0,20
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,1.665747711,0.95076811,0.1638146,-0.66409415,0.54777837,-0.29688108,-1.2375273,0,0,25
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.264100617,,0.45859814,0.13476996,-0.11440429,-0.99614573,-0.14354669,7,0,18
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.264100617,1.1686649,-0.087509625,-0.66409415,-0.69707209,-0.26475763,-0.87286705,5,0,30
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,2.681690554,-0.064365052,-0.26437974,-0.29858708,0.53140378,-0.21969095,-0.87286705,3,0,22
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.603916204,-0.44634226,-1.8747412,-1.1554312,-0.65454549,-1.6886159,-1.9668475,0,0,40
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.264100617,1.5512779,0.061398625,0.36457703,0.76530868,-0.070168316,-1.2375273,6,0,25
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.264100617,0.038652819,-0.20542303,0.36457703,-0.53272992,0.62632751,-1.2375273,0,0,46
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.264100617,0.99897009,-0.20542303,-0.000929995,-0.2364457,0.23714891,-0.14354669,7,0,38
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,2.224379124,0.038652819,-0.69257408,-0.96175116,0.93955153,-0.99614573,-1.9668475,4,0,22
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.888640648,1.1686649,-0.20542303,0.43242699,-0.50640339,-0.14800403,-0.87286705,0,0,19
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,0.264100617,0.08435452,-0.19311634,0.66223413,-0.62844479,0.47468176,-0.14354669,,0,56
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,0.43774327,1.0411272,-0.22424957,-0.000929995,-1.4383178,0.93364483,-1.9668475,0,0,40
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,0.753880958,-0.78702402,-1.8682512,-0.80548143,-1.5864599,-0.63043642,-1.6021874,0,1,28
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.63253885,-0.054558892,-0.94389838,-0.5962441,-0.68109792,-0.63043642,-1.9668475,0,0,40
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,2.681690554,-1.2641602,-1.8747412,,-1.020218,-0.60788792,-1.9668475,0,1,19
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,0.942884482,-0.13354234,-0.51570398,-0.36643702,,-0.074193969,-1.6021874,3,0,25
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.885768964,-0.28735298,-1.6978711,0.52411449,-0.87207586,-0.41378936,-0.14354669,0,0,32
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,0.555249237,,-0.69257408,-0.000929995,,0.47468176,-1.9668475,5,0,30
India,IND,356,Uttar Pradesh,Hindi,23-May-12,7.20E+12,1.079913679,-0.58533835,-1.6978711,-1.0296011,-0.35848713,-0.99614573,-1.9668475,0,0,45
India,IND,356,Uttar Pradesh,Hindi,23-May-12,7.20E+12,0.384435037,-0.91477066,0.79987395,0.95989114,-0.35848713,-0.99614573,-1.9668475,5,0,24
India,IND,356,Uttar Pradesh,Hindi,23-May-12,7.20E+12,0.451980793,-1.0583105,0.489593,0.95989114,0.15532747,-0.61099267,-1.9668475,5,0,22
India,IND,356,Uttar Pradesh,Hindi,23-May-12,7.20E+12,2.216554063,-1.1858482,-1.1952226,-0.36643702,-1.0465446,-0.99614573,-0.87286705,5,1,40
India,IND,356,Uttar Pradesh,Hindi,23-May-12,7.20E+12,0.264100617,-1.1858482,-1.8747412,-0.13662994,-0.11463017,-0.99614573,-1.6021874,4,0,30
India,IND,356,Uttar Pradesh,Hindi,24-May-12,7.20E+12,0.320452456,-1.2230268,-0.25191534,-0.5962441,0.18142816,-0.68480283,0.22111349,4,0,20
India,IND,356,Uttar Pradesh,Hindi,24-May-12,7.20E+12,0.338470166,-0.71287602,0.54854971,1.3253982,-0.23667163,-1.3034629,-1.9668475,5,0,32
India,IND,356,Uttar Pradesh,Hindi,24-May-12,7.20E+12,2.681690554,-0.53215766,-1.4620442,0.95989114,-0.65477139,-1.3034629,-0.14354669,4,0,19
India,IND,356,Uttar Pradesh,Hindi,24-May-12,7.20E+12,0.320452456,-1.2230268,-1.7568278,-0.73194408,0.033511944,-1.6107801,-1.2375273,1,0,18
India,IND,356,Uttar Pradesh,Hindi,24-May-12,7.20E+12,1.638396894,-0.22907551,-0.5901581,0.066919953,-0.35848713,-0.30367547,0.22111349,5,1,55
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.701623908,-1.3133858,-1.8157845,0.59438413,0.30369547,-0.91830993,-1.9668475,0,1,35
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,1.052435862,-0.80323523,-0.88494164,-0.5962441,0.3032437,-1.6107801,-1.9668475,0,1,40
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.270736142,-0.80323523,0.28172803,1.3253982,1.0615929,0.78199893,-1.9668475,8,0,58
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,2.396125965,-0.4206222,-0.20542303,0.95989114,1.5754076,-1.2256272,-0.87286705,0,0,28
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,1.052435862,-0.61382902,-1.1952226,-2.1523793,-0.28887302,-2.2254145,,0,1,37
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.564975992,0.15871146,0.70992237,1.0277412,1.4272654,0.1593132,-1.9668475,10,0,19
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.264100617,-0.33419397,-0.33078778,-0.5962441,-0.11463017,-1.8402617,-1.9668475,4,0,40
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.384435037,-0.9307729,-0.57466066,-0.5962441,0.52145177,-1.649698,-1.2375273,0,0,22
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.264100617,-0.31426075,-0.82598495,-0.29858708,0.91345084,-1.6845902,-0.87286705,5,0,62
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.264100617,-0.35143924,-0.20542303,-0.80548143,-0.80246168,-1.9646575,-0.14354669,0,0,36
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.524085753,0.53615057,-0.26437974,-0.36643702,0.59997976,-0.45934692,-1.2375273,2,1,29
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.942884482,1.1682101,-0.20542303,1.3253982,0.49467337,-0.76263845,-0.87286705,0,0,27
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.451980793,1.0783057,0.010337745,0.66223413,0.79118353,0.93364483,-1.9668475,10,0,22
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,1.63253885,0.19028047,0.41513887,-0.06877996,0.42573693,-0.14800403,-1.9668475,0,0,35
India,IND,356,Uttar Pradesh,Hindi,16-May-12,7.20E+12,0.699845121,-0.65969527,-1.5644603,0.2443675,-0.95060384,-0.63043642,-1.9668475,1,1,21
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.43774327,1.2962025,0.53305227,-0.23073708,,-0.53315699,-0.87286705,5,0,36
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.503048017,-0.80323523,-1.8157845,-1.0296011,-1.1944607,-0.57207489,-1.9668475,0,1,55
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.267252971,,0.37003672,0.066919953,0.23477578,0.55670267,-0.14354669,5,0,18
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,0.267252971,-1.0054444,-0.83368891,-1.1554312,,,-1.6021874,2,0,15
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.325097535,1.1571932,-1.1952226,0.9445349,-1.0463187,-0.13995272,-0.14354669,1,0,65
India,IND,356,Uttar Pradesh,Hindi,27-May-12,7.20E+12,1.228797671,-1.3133858,-1.8157845,-1.3272581,-1.4383178,0.37022954,,0,1,60
India,IND,356,Uttar Pradesh,Hindi,27-May-12,7.20E+12,0.320452456,-0.054558892,1.4638951,-0.29858708,0.81751013,-2.6105676,-0.50820684,7,0,16
India,IND,356,Uttar Pradesh,Hindi,27-May-12,7.20E+12,0.264100617,-1.1858482,-1.313136,-2.2052801,-1.5864599,,-1.9668475,5,0,65
India,IND,356,Uttar Pradesh,Hindi,27-May-12,7.20E+12,0.320452456,-0.054558892,-0.19311634,,-0.53272992,,-1.9668475,2,0,19
India,IND,356,Uttar Pradesh,Hindi,27-May-12,7.20E+12,0.264100617,0.95594203,-0.46845937,-0.45553178,0.66936797,-0.29688108,-1.6021874,0,0,35
India,IND,356,Uttar Pradesh,Hindi,28-May-12,7.20E+12,2.564272271,-0.61382902,-1.8157845,-1.6249152,,0.93364483,-1.9668475,0,1,19
India,IND,356,Uttar Pradesh,Hindi,28-May-12,7.20E+12,0.320452456,0.59450519,0.70992237,0.43242699,1.4270396,-0.37748557,-0.14354669,7,0,18
India,IND,356,Uttar Pradesh,Hindi,28-May-12,7.20E+12,0.384435037,0.22789444,0.010337745,-0.000929995,0.76530868,-0.13995272,-1.9668475,,0,24
India,IND,356,Uttar Pradesh,Hindi,28-May-12,7.20E+12,1.198062982,-0.70099974,-1.4465469,,-0.62844479,-2.3032503,-1.9668475,2,0,26
India,IND,356,Uttar Pradesh,Hindi,28-May-12,7.20E+12,1.492401564,0.08435452,-0.45674726,0.95989114,-1.5864599,2.3306623,,0,1,48
India,IND,356,Uttar Pradesh,Hindi,25-May-12,7.20E+12,1.325097535,-1.3133858,-1.8747412,-2.2052801,-1.4383178,-1.297547,-1.9668475,0,0,70
India,IND,356,Uttar Pradesh,Hindi,25-May-12,7.20E+12,0.786128629,-0.38861769,-1.5644603,-0.5962441,0.5736531,0.00364177,-0.14354669,0,1,29
India,IND,356,Uttar Pradesh,Hindi,25-May-12,7.20E+12,1.280186643,-0.78702402,-1.8682512,-0.73714751,-1.1420336,-0.074193969,-1.9668475,0,1,25
India,IND,356,Uttar Pradesh,Hindi,25-May-12,7.20E+12,0.798708655,,-0.46845937,-1.3272581,0.79163527,-0.99614573,-0.87286705,,0,32
India,IND,356,Uttar Pradesh,Hindi,25-May-12,7.20E+12,0.264100617,,-1.313136,-0.5962441,0.007411241,-0.57207489,-1.9668475,2,1,25
India,IND,356,Uttar Pradesh,Hindi,26-May-12,7.20E+12,0.555249237,-0.2586233,-1.8747412,,-1.2901756,,-1.9668475,0,0,34
India,IND,356,Uttar Pradesh,Hindi,26-May-12,7.20E+12,0.564975992,1.2962025,1.3784714,1.3253982,1.6711224,1.1013932,-1.2375273,8,0,21
India,IND,356,Uttar Pradesh,Hindi,26-May-12,7.20E+12,0.264100617,1.5275939,0.071919218,1.3253982,0.49535108,2.023345,-0.14354669,10,0,65
India,IND,356,Uttar Pradesh,Hindi,26-May-12,7.20E+12,1.280186643,-1.3133858,-1.8397386,-1.2594081,-1.020218,-0.45532128,-1.9668475,0,1,25
India,IND,356,Uttar Pradesh,Hindi,26-May-12,7.20E+12,0.264100617,-0.13354234,-0.51570398,0.29672706,-0.82901418,0.16736451,-0.50820684,5,0,36
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,1.603916204,-0.4206222,-1.5210009,0.43242699,-0.23667163,-0.38151121,-0.87286705,5,0,35
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,1.198062982,-0.54815984,-1.5210009,0.36457703,0.12945268,0.23714891,-0.87286705,4,0,32
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,0.338470166,-0.54815984,0.65096569,0.29672706,-0.35848713,-0.99614573,-0.50820684,5,0,30
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,0.264100617,-0.80323523,-0.88494164,0.36457703,0.25126821,-1.2256272,-0.14354669,4,0,55
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,1.996771637,-0.29308453,0.41513887,0.95989114,0.37353554,0.6182763,-1.9668475,4,0,28
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,1.906111345,-0.54815984,-1.5799577,-0.23073708,0.49557698,-2.2213891,-1.9668475,3,0,60
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.264100617,0.32342765,-1.6978711,0.66223413,0.37353554,-0.99614573,-1.9668475,10,0,40
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.629679998,-0.71287602,-1.3875902,-0.96175116,-0.35848713,-0.99614573,-0.50820684,3,0,35
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.400260894,-0.29308453,0.94574916,0.95989114,-0.11463017,-0.99614573,-1.9668475,5,0,42
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.479210182,-0.58533835,-1.4620442,0.066919953,-0.11485609,0.6182763,-1.9668475,6,1,28
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,2.681690554,-0.29825848,0.23826875,-0.29858708,0.27736887,-0.95722783,0.58577365,6,0,20
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,0.264100617,-0.9307729,-0.45674726,-0.96175116,-0.3582612,-0.99614573,-0.87286705,5,0,16
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,0.264100617,0.64251196,0.60750639,0.066919953,-0.50640339,-2.454896,-1.2375273,5,0,27
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,1.399690242,-0.9307729,-1.5210009,-0.75820118,-0.65477139,-2.1475787,0.95043379,8,1,24
India,IND,356,Uttar Pradesh,Hindi,21-May-12,7.20E+12,1.665747711,-0.31426075,0.96124667,-0.75820118,-0.2364457,-0.75458723,-0.50820684,3,0,32
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,1.888640648,1.3653855,1.0047059,0.43242699,-0.50640339,-0.60696703,-1.6021874,3,0,18
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.264100617,-1.1858482,0.43063632,-1.1915582,-0.35848713,-1.0350636,1.6797541,5,0,25
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.43774327,-0.80323523,1.0202034,-1.5570651,-0.2364457,-1.3423808,1.6797541,5,0,38
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,1.540912252,-0.9307729,1.5663111,-0.5962441,-0.14073087,-0.99614573,-0.14354669,2,1,35
India,IND,356,Uttar Pradesh,Hindi,22-May-12,7.20E+12,0.320452456,-0.80323523,1.2994894,-0.82605118,0.52122581,-1.8791795,-0.87286705,6,0,22
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.564975992,-0.13354234,1.0481652,1.3253982,0.37353554,0.77394778,-0.87286705,9,0,21
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.320452456,-0.44179842,-0.5901581,0.95989114,-1.0465446,-0.99614573,-1.9668475,10,0,17
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.264100617,0.19954902,1.0047059,-0.29858708,0.37353554,-0.070168316,-1.2375273,7,0,25
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,2.681690554,-0.80323523,-1.6978711,0.59438413,-1.3165022,-0.38151121,-0.50820684,0,1,20
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.423087708,1.1686649,1.668727,-0.82605118,0.22539343,-0.95722783,-0.87286705,3,0,25
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,0.320452456,-0.35143924,1.5508137,0.73008406,0.79140943,-0.68480283,-1.6021874,5,0,15
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,0.451980793,-0.9307729,-1.0928066,0.36457703,-0.50662929,-1.4940265,-0.50820684,2,0,20
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,1.599849887,-1.1858482,-1.5210009,0.95989114,-0.23667163,-0.68882841,-1.9668475,0,0,20
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,1.888640648,-0.9307729,-1.6978711,1.3253982,0.007411241,-0.99614573,-0.50820684,5,0,20
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,1.533294134,-0.80323523,-1.8747412,-1.4892154,0.19974454,0.007667416,-0.50820684,6,0,55
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.264100617,0.12153299,1.8021379,0.13476996,0.54732656,-1.0619044,-0.14354669,0,0,47
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.629679998,-0.064359352,2.2148349,-1.6927652,1.5754076,1.0893162,0.58577365,2,0,38
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.753880958,-0.22390155,0.47409555,1.3253982,0.3032437,-2.2213891,1.6797541,0,1,25
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,0.511098045,-1.3133858,-1.8747412,1.3253982,-1.5864599,-2.2992246,-0.14354669,0,0,65
India,IND,356,Uttar Pradesh,Hindi,19-May-12,7.20E+12,1.198062982,-0.40461996,1.5073545,0.13476996,0.37330964,-0.84047419,-0.50820684,3,0,25
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,1.356309826,-0.22390155,1.0047059,0.66223413,0.007411241,0.54446614,0.95043379,2,0,30
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,1.59741731,-0.67569751,1.3149868,-0.5962441,0.79140943,-0.57129651,0.58577365,8,0,33
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,0.320452456,0.071723528,1.8021379,-0.23073708,0.277143,-1.2994372,-0.14354669,4,0,23
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,2.03446474,0.28107518,0.75338167,0.43242699,0.54710072,-1.5289187,-0.87286705,0,0,30
India,IND,356,Uttar Pradesh,Hindi,20-May-12,7.20E+12,1.533294134,0.031173799,1.2715275,0.13476996,0.66959393,-0.91830993,-0.14354669,4,0,65
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.022196089,-1.2230268,-0.25191534,-0.23073708,0.18142816,-0.68480283,0.22111349,4,0,60
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,2.03446474,-0.56737894,1.2560302,0.066919953,-0.35848713,0.085503116,0.22111349,5,0,25
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,2.681690554,-1.1858482,-1.1952226,0.73008406,-1.0465446,-0.68480283,-0.87286705,5,1,17
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.799130432,-1.1858482,-1.3875902,-1.2594081,-0.50662929,-0.38073283,-1.9668475,6,1,56
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.022196089,-0.56737894,-0.8414824,-0.23073708,-0.62844479,-0.14800403,0.58577365,5,0,65
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.188678143,-1.2230268,-1.3441309,-0.5962441,-0.35848713,-1.2637668,0.95043379,9,1,35
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,2.216554063,-0.55333382,-1.1952226,0.066919953,-0.26277229,-0.99211997,-1.2375273,1,1,42
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,2.681690554,-0.54815984,1.2994894,0.73008406,-0.2364457,0.085503116,-0.14354669,7,0,18
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,0.84792465,-0.9307729,1.2560302,0.066919953,0.69524282,0.24117459,0.22111349,8,0,45
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.188678143,-0.80323523,-1.0618118,0.066919953,0.42505923,0.23792727,-0.14354669,8,1,35
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.000984514,-1.0583105,1.07916,-0.29858708,0.18142816,-0.91830993,-0.14354669,3,0,45
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.59741731,-1.0583105,-0.50323957,-0.23073708,-0.89840245,-0.95644945,0.58577365,6,0,25
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,0.524085753,-0.60651457,-1.0183525,0.066919953,-0.23667163,-0.99211997,-0.50820684,5,1,32
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,1.507761916,0.071723528,-1.4465469,-0.23073708,-0.50662929,-1.0699557,-0.14354669,3,1,32
India,IND,356,Uttar Pradesh,Hindi,29-May-12,7.20E+12,0.753880958,-1.0583105,-1.4465469,-1.3272581,0.033286016,-0.99614573,-1.2375273,4,1,32
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.356309826,-0.91477066,-1.2107199,-0.29858708,-1.1683601,0.38879472,-0.87286705,5,0,33
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,0.362858537,0.22789444,-0.3388339,-1.1554312,-0.21034504,-0.99614573,-0.14354669,6,1,22
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.513896059,-0.77123076,-0.5901581,-0.29858708,-0.088529505,-0.68480283,-0.50820684,6,1,42
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,1.280186643,-0.56933606,-0.3388339,0.36457703,-0.23667163,-0.68480283,-0.14354669,6,1,32
India,IND,356,Uttar Pradesh,Hindi,30-May-12,7.20E+12,2.018528078,-0.60651457,-0.50323957,-0.29858708,-0.11463017,-0.91830993,-0.14354669,6,1,40
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.280186643,-0.54815984,-1.6978711,-1.7606152,-1.5864599,-1.377273,-1.9668475,0,1,30
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.356309826,-0.54815984,1.8021379,-0.23073708,-0.77658695,-1.5329444,-0.87286705,3,0,32
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.277745111,-0.54815984,-1.4465469,0.95989114,-0.11463017,0.85256177,-1.9668475,0,0,70
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.325097535,-0.022006942,1.0047059,0.59438413,-0.62844479,-0.074193969,-0.87286705,3,0,60
India,IND,356,Uttar Pradesh,Hindi,17-May-12,7.20E+12,1.250726148,-0.45780069,-0.8414824,-2.0845294,-0.53250408,0.6182763,-1.9668475,0,1,55
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,1.069277469,-0.31426075,0.76887906,0.95989114,-1.5864599,-0.87939209,-0.14354669,5,0,40
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,0.656614905,-0.69687378,1.5073545,0.66223413,0.54755247,-0.38151121,0.22111349,5,0,35
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,1.052435862,-1.0583105,-1.3720927,-1.0296011,-0.23667163,-1.9180974,-1.2375273,3,1,35
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,0.569493407,-0.80323523,-1.3720927,-1.9904222,-0.48921651,-0.38151121,-1.9668475,1,1,80
India,IND,356,Uttar Pradesh,Hindi,18-May-12,7.20E+12,0.743344266,-0.18392244,1.3149868,-1.1237082,0.57320136,-0.069389962,0.22111349,4,0,35
